Time,Aircraft,Role,CapabilityState,DamageLevel,Value,Vulnerability,BaselineVulnerability,Maneuverability,BaselineManeuverability,DegradationFactor,AggregationWeight
76,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
76,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
76,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
76,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
77,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
77,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
77,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
77,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
78,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
78,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
78,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
78,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
79,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
79,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
79,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
79,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
80,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
80,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
80,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
80,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
81,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
81,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
81,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
81,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
82,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
82,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
82,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
82,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
83,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
83,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
83,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
83,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
84,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
84,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
84,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
84,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
85,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
85,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
85,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
85,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
86,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
86,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
86,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
86,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
87,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
87,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
87,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
87,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
88,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
88,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
88,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
88,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
89,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
89,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
89,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
89,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
90,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
90,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
90,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
90,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
91,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
91,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
91,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
91,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
92,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
92,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
92,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
92,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
93,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
93,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
93,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
93,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
94,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
94,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
94,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
94,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
95,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
95,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
95,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
95,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
96,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
96,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
96,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
96,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
97,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
97,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
97,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
97,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
98,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
98,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
98,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
98,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
99,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
99,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
99,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
99,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
100,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
100,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
100,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
100,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
101,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
101,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
101,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
101,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
102,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
102,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
102,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
102,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
103,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
103,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
103,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
103,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
104,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
104,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
104,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
104,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
105,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
105,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
105,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
105,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
106,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
106,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
106,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
106,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
107,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
107,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
107,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
107,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
108,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
108,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
108,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
108,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
109,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
109,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
109,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
109,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
110,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
110,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
110,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
110,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
111,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
111,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
111,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
111,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
112,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
112,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
112,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
112,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
113,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
113,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
113,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
113,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
114,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
114,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
114,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
114,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
115,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
115,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
115,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
115,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
116,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
116,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
116,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
116,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
117,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
117,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
117,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
117,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
118,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
118,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
118,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
118,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
119,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
119,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
119,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
119,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
120,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
120,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
120,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
120,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
121,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
121,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
121,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
121,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
122,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
122,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
122,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
122,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
123,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
123,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
123,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
123,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
124,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
124,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
124,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
124,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
125,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
125,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
125,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
125,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
126,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
126,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
126,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
126,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
127,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
127,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
127,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
127,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
128,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
128,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
128,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
128,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
129,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
129,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
129,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
129,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
130,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
130,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
130,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
130,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
131,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
131,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
131,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
131,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
132,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
132,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
132,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
132,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
133,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
133,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
133,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
133,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
134,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
134,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
134,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
134,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
135,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
135,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
135,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
135,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
136,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
136,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
136,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
136,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
137,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
137,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
137,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
137,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
138,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
138,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
138,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
138,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
139,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
139,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
139,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
139,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
140,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
140,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
140,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
140,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
141,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
141,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
141,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
141,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
142,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
142,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
142,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
142,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
143,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
143,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
143,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
143,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
144,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
144,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
144,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
144,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
145,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
145,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
145,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
145,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
146,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
146,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
146,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
146,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
147,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
147,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
147,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
147,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
148,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
148,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
148,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
148,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
149,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
149,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
149,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
149,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
150,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
150,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
150,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
150,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
151,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
151,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
151,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
151,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
152,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
152,F2,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
152,F3,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
152,F4,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
153,F1,Member,Healthy,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
